"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2025-10-21 14:41:27","B","Remada na polia sentado","2","11","10","","","kg",
"2025-10-21 14:41:27","B","Remada na polia sentado","3","11","9","","","kg",
"2025-10-21 14:41:27","B","Remada na polia sentado","4","11","9","","","kg",
"2025-10-21 14:41:27","B","Puxada pela frente neutra","1","10","12","","","kg",
"2025-10-21 14:41:27","B","Puxada pela frente neutra","2","10","11","","","kg",
"2025-10-21 14:41:27","B","Puxada pela frente neutra","3","10","10","","","kg",
"2025-10-21 14:41:27","B","Puxada pela frente neutra","4","10","9","","","kg",
"2025-10-21 14:41:27","B","Elevação lateral com halteres","1","7","13","","","kg",
"2025-10-21 14:41:27","B","Elevação lateral com halteres","2","7","12","","","kg",
"2025-10-21 14:41:27","B","Elevação lateral com halteres","3","7","11","","","kg",
"2025-10-21 14:41:27","B","Elevação lateral com halteres","4","7","11","","","kg",
"2025-10-21 14:41:27","B","Rosca direta com barra reta","1","15","13","","","kg",
"2025-10-21 14:41:27","B","Rosca direta com barra reta","2","15","11","","","kg",
"2025-10-21 14:41:27","B","Rosca direta com barra reta","3","15","10","","","kg",
"2025-10-21 14:41:27","B","Rosca direta com barra reta","4","15","9","","","kg",
"2025-10-21 14:41:27","B","Rosca alternada com halter","1","9","6","","","kg",
"2025-10-21 14:41:27","B","Rosca alternada com halter","2","7","9","","","kg",
"2025-10-21 14:41:27","B","Rosca alternada com halter","3","7","8","","","kg",
"2025-10-21 14:41:27","B","Rosca alternada com halter","4","7","8","","","kg",
"2025-10-22 15:07:34","C","Agachamento com barra","1","60","6","","","kg",
"2025-10-22 15:07:34","C","Agachamento com barra","2","50","10","","","kg",
"2025-10-22 15:07:34","C","Agachamento com barra","3","50","10","","","kg",
"2025-10-22 15:07:34","C","Agachamento com barra","4","50","8","","","kg",
"2025-10-22 15:07:34","C","Leg press","1","160","14","","","kg",
"2025-10-22 15:07:34","C","Leg press","2","180","11","","","kg",
"2025-10-22 15:07:34","C","Leg press","3","180","10","","","kg",
"2025-10-22 15:07:34","C","Leg press","4","180","9","","","kg",
"2025-10-22 15:07:34","C","Extensão de pernas","1","65","13","","","kg",
"2025-10-22 15:07:34","C","Extensão de pernas","2","65","12","","","kg",
"2025-10-22 15:07:34","C","Extensão de pernas","3","65","11","","","kg",
"2025-10-22 15:07:34","C","Extensão de pernas","4","65","11","","","kg",
"2025-10-22 15:07:34","C","Flexão de pernas deitado","1","55","13","","","kg",
"2025-10-22 15:07:34","C","Flexão de pernas deitado","2","55","12","","","kg",
"2025-10-22 15:07:34","C","Flexão de pernas deitado","3","55","11","","","kg",
"2025-10-22 15:07:34","C","Flexão de pernas deitado","4","55","9","","","kg",
"2025-10-22 15:07:34","C","Panturrilha no leg press","1","8","17","","","kg",
"2025-10-22 15:07:34","C","Panturrilha no leg press","2","8","16","","","kg",
"2025-10-22 15:07:34","C","Panturrilha no leg press","3","8","15","","","kg",
"2025-10-22 15:07:34","C","Panturrilha no leg press","4","8","15","","","kg",
"2025-10-27 15:43:59","A","Supino reto com halteres","1","20","16","","","kg",
"2025-10-27 15:43:59","A","Supino reto com halteres","2","20","15","","","kg",
"2025-10-27 15:43:59","A","Supino reto com halteres","3","20","11","","","kg",
"2025-10-27 15:43:59","A","Supino reto com halteres","4","20","10","","","kg",
"2025-10-27 15:43:59","A","Supino inclinado com halteres","1","14","9","","","kg",
"2025-10-27 15:43:59","A","Supino inclinado com halteres","2","14","8","","","kg",
"2025-10-27 15:43:59","A","Supino inclinado com halteres","3","14","8","","","kg",
"2025-10-27 15:43:59","A","Supino inclinado com halteres","4","14","8","","","kg",
"2025-10-27 15:43:59","A","Crucifixo na máquina","1","10","11","","","kg",
"2025-10-27 15:43:59","A","Crucifixo na máquina","2","10","10","","","kg",
"2025-10-27 15:43:59","A","Crucifixo na máquina","3","10","8","","","kg",
"2025-10-27 15:43:59","A","Crucifixo na máquina","4","10","8","","","kg",
"2025-10-27 15:43:59","A","Elevação frontal com halteres","1","7","12","","","kg",
"2025-10-27 15:43:59","A","Elevação frontal com halteres","2","7","11","","","kg",
"2025-10-27 15:43:59","A","Elevação frontal com halteres","3","7","11","","","kg",
"2025-10-27 15:43:59","A","Elevação frontal com halteres","4","7","10","","","kg",
"2025-10-27 15:43:59","A","Mergulho de tríceps assistido","1","0","7","","","kg",
"2025-10-27 15:43:59","A","Mergulho de tríceps assistido","2","0","6","","","kg",
"2025-10-27 15:43:59","A","Mergulho de tríceps assistido","3","0","5","","","kg",
"2025-10-27 15:43:59","A","Mergulho de tríceps assistido","4","0","5","","","kg",
"2025-10-27 15:43:59","A","Tríceps pulley na polia alta","1","6","12","","","kg",
"2025-10-27 15:43:59","A","Tríceps pulley na polia alta","2","6","10","","","kg",
"2025-10-27 15:43:59","A","Tríceps pulley na polia alta","3","6","9","","","kg",
"2025-10-27 15:43:59","A","Tríceps pulley na polia alta","4","6","9","","","kg",
"2025-10-28 14:57:07","B","Puxada aberta frontal","1","11","14","","","kg",
"2025-10-28 14:57:07","B","Puxada aberta frontal","2","11","15","","","kg",
"2025-10-28 14:57:07","B","Puxada aberta frontal","3","11","13","","","kg",
"2025-10-28 14:57:07","B","Puxada aberta frontal","4","11","12","","","kg",
"2025-10-28 14:57:07","B","Remada na polia sentado","1","11","11","","","kg",
"2025-10-28 14:57:07","B","Remada na polia sentado","2","11","10","","","kg",
"2025-10-28 14:57:07","B","Remada na polia sentado","3","11","10","","","kg",
"2025-10-28 14:57:07","B","Remada na polia sentado","4","11","9","","","kg",
"2025-10-28 14:57:07","B","Puxada pela frente neutra","1","10","10","","","kg",
"2025-10-28 14:57:07","B","Puxada pela frente neutra","2","10","10","","","kg",
"2025-10-28 14:57:07","B","Puxada pela frente neutra","3","10","10","","","kg",
"2025-10-28 14:57:07","B","Puxada pela frente neutra","4","10","9","","","kg",
"2025-10-28 14:57:07","B","Elevação lateral com halteres","1","7","14","","","kg",
"2025-10-28 14:57:07","B","Elevação lateral com halteres","2","7","13","","","kg",
"2025-10-28 14:57:07","B","Elevação lateral com halteres","3","7","12","","","kg",
"2025-10-28 14:57:07","B","Elevação lateral com halteres","4","7","11","","","kg",
"2025-10-28 14:57:07","B","Rosca direta com barra reta","1","15","13","","","kg",
"2025-10-28 14:57:07","B","Rosca direta com barra reta","2","15","11","","","kg",
"2025-10-28 14:57:07","B","Rosca direta com barra reta","3","15","10","","","kg",
"2025-10-28 14:57:07","B","Rosca direta com barra reta","4","15","9","","","kg",
"2025-10-28 14:57:07","B","Rosca alternada com halter","1","7","10","","","kg",
"2025-10-28 14:57:07","B","Rosca alternada com halter","2","7","9","","","kg",
"2025-10-28 14:57:07","B","Rosca alternada com halter","3","7","8","","","kg",
"2025-10-28 14:57:07","B","Rosca alternada com halter","4","7","8","","","kg",
"2025-10-30 15:27:14","C","Agachamento com barra","1","50","10","","","kg",
"2025-10-30 15:27:14","C","Agachamento com barra","2","50","12","","","kg",
"2025-10-30 15:27:14","C","Agachamento com barra","3","50","10","","","kg",
"2025-10-30 15:27:14","C","Agachamento com barra","4","50","10","","","kg",
"2025-10-30 15:27:14","C","Leg press","1","160","14","","","kg",
"2025-10-30 15:27:14","C","Leg press","2","180","10","","","kg",
"2025-10-30 15:27:14","C","Leg press","3","180","9","","","kg",
"2025-10-30 15:27:14","C","Leg press","4","180","9","","","kg",
"2025-10-30 15:27:14","C","Extensão de pernas","1","55","13","","","kg",
"2025-10-30 15:27:14","C","Extensão de pernas","2","65","10","","","kg",
"2025-10-30 15:27:14","C","Extensão de pernas","3","65","9","","","kg",
"2025-10-30 15:27:14","C","Extensão de pernas","4","55","10","","","kg",
"2025-10-30 15:27:14","C","Flexão de pernas deitado","1","55","12","","","kg",
"2025-10-30 15:27:14","C","Flexão de pernas deitado","2","55","11","","","kg",
"2025-10-30 15:27:14","C","Flexão de pernas deitado","3","55","10","","","kg",
"2025-10-30 15:27:14","C","Flexão de pernas deitado","4","55","9","","","kg",
"2025-10-30 15:27:14","C","Panturrilha no leg press","1","8","18","","","kg",
"2025-10-30 15:27:14","C","Panturrilha no leg press","2","9","16","","","kg",
"2025-10-30 15:27:14","C","Panturrilha no leg press","3","9","15","","","kg",
"2025-10-30 15:27:14","C","Panturrilha no leg press","4","9","14","","","kg",
"2025-11-03 15:09:51","A","Supino reto com halteres","1","20","16","","","kg",
"2025-11-03 15:09:51","A","Supino reto com halteres","2","20","15","","","kg",
"2025-11-03 15:09:51","A","Supino reto com halteres","3","20","12","","","kg",
"2025-11-03 15:09:51","A","Supino reto com halteres","4","20","11","","","kg",
"2025-11-03 15:09:51","A","Supino inclinado com halteres","1","14","9","","","kg",
"2025-11-03 15:09:51","A","Supino inclinado com halteres","2","14","9","","","kg",
"2025-11-03 15:09:51","A","Supino inclinado com halteres","3","14","9","","","kg",
"2025-11-03 15:09:51","A","Supino inclinado com halteres","4","14","8","","","kg",
"2025-11-03 15:09:51","A","Crucifixo na máquina","1","10","11","","","kg",
"2025-11-03 15:09:51","A","Crucifixo na máquina","2","10","10","","","kg",
"2025-11-03 15:09:51","A","Crucifixo na máquina","3","10","9","","","kg",
"2025-11-03 15:09:51","A","Crucifixo na máquina","4","10","8","","","kg",
"2025-11-03 15:09:51","A","Elevação frontal com halteres","1","7","12","","","kg",
"2025-11-03 15:09:51","A","Elevação frontal com halteres","2","7","11","","","kg",
"2025-11-03 15:09:51","A","Elevação frontal com halteres","3","7","10","","","kg",
"2025-11-03 15:09:51","A","Elevação frontal com halteres","4","7","10","","","kg",
"2025-11-03 15:09:51","A","Mergulho de tríceps assistido","1","0","7","","","kg",
"2025-11-03 15:09:51","A","Mergulho de tríceps assistido","2","0","6","","","kg",
"2025-11-03 15:09:51","A","Mergulho de tríceps assistido","3","0","5","","","kg",
"2025-11-03 15:09:51","A","Mergulho de tríceps assistido","4","0","5","","","kg",
"2025-11-03 15:09:51","A","Tríceps pulley na polia alta","1","6","12","","","kg",
"2025-11-03 15:09:51","A","Tríceps pulley na polia alta","2","6","10","","","kg",
"2025-11-03 15:09:51","A","Tríceps pulley na polia alta","3","6","9","","","kg",
"2025-11-03 15:09:51","A","Tríceps pulley na polia alta","4","6","9","","","kg",
"2025-11-04 14:24:45","B","Puxada aberta frontal","1","11","15","","","kg",
"2025-11-04 14:24:45","B","Puxada aberta frontal","2","11","14","","","kg",
"2025-11-04 14:24:45","B","Puxada aberta frontal","3","11","12","","","kg",
"2025-11-04 14:24:45","B","Puxada aberta frontal","4","11","11","","","kg",
"2025-11-04 14:24:45","B","Remada na polia sentado","1","11","11","","","kg",
"2025-11-04 14:24:45","B","Remada na polia sentado","2","11","10","","","kg",
"2025-11-04 14:24:45","B","Remada na polia sentado","3","11","9","","","kg",
"2025-11-04 14:24:45","B","Remada na polia sentado","4","11","8","","","kg",
"2025-11-04 14:24:45","B","Puxada pela frente neutra","1","10","10","","","kg",
"2025-11-04 14:24:45","B","Puxada pela frente neutra","2","10","9","","","kg",
"2025-11-04 14:24:45","B","Puxada pela frente neutra","3","10","9","","","kg",
"2025-11-04 14:24:45","B","Puxada pela frente neutra","4","10","9","","","kg",
"2025-11-04 14:24:45","B","Elevação lateral com halteres","1","7","13","","","kg",
"2025-11-04 14:24:45","B","Elevação lateral com halteres","2","7","13","","","kg",
"2025-11-04 14:24:45","B","Elevação lateral com halteres","3","7","12","","","kg",
"2025-11-04 14:24:45","B","Elevação lateral com halteres","4","7","11","","","kg",
"2025-11-04 14:24:45","B","Rosca direta com barra reta","1","15","14","","","kg",
"2025-11-04 14:24:45","B","Rosca direta com barra reta","2","15","13","","","kg",
"2025-11-04 14:24:45","B","Rosca direta com barra reta","3","15","11","","","kg",
"2025-11-04 14:24:45","B","Rosca direta com barra reta","4","15","10","","","kg",
"2025-11-04 14:24:45","B","Rosca alternada com halter","1","7","10","","","kg",
"2025-11-04 14:24:45","B","Rosca alternada com halter","2","7","9","","","kg",
"2025-11-04 14:24:45","B","Rosca alternada com halter","3","7","8","","","kg",
"2025-11-04 14:24:45","B","Rosca alternada com halter","4","7","7","","","kg",
"2025-11-05 14:48:33","C","Agachamento com barra","1","50","10","","","kg",
"2025-11-05 14:48:33","C","Agachamento com barra","2","50","10","","","kg",
"2025-11-05 14:48:33","C","Agachamento com barra","3","50","9","","","kg",
"2025-11-05 14:48:33","C","Agachamento com barra","4","50","9","","","kg",
"2025-11-05 14:48:33","C","Leg press","1","160","15","","","kg",
"2025-11-05 14:48:33","C","Leg press","2","180","13","","","kg",
"2025-11-05 14:48:33","C","Leg press","3","180","11","","","kg",
"2025-11-05 14:48:33","C","Leg press","4","180","10","","","kg",
"2025-11-05 14:48:33","C","Extensão de pernas","1","65","14","","","kg",
"2025-11-05 14:48:33","C","Extensão de pernas","2","65","13","","","kg",
"2025-11-05 14:48:33","C","Extensão de pernas","3","65","12","","","kg",
"2025-11-05 14:48:33","C","Extensão de pernas","4","65","10","","","kg",
"2025-11-05 14:48:33","C","Flexão de pernas deitado","1","55","10","","","kg",
"2025-11-05 14:48:33","C","Flexão de pernas deitado","2","55","10","","","kg",
"2025-11-05 14:48:33","C","Flexão de pernas deitado","3","55","9","","","kg",
"2025-11-05 14:48:33","C","Flexão de pernas deitado","4","55","9","","","kg",
"2025-11-05 14:48:33","C","Panturrilha no leg press","1","8","18","","","kg",
"2025-11-05 14:48:33","C","Panturrilha no leg press","2","8","16","","","kg",
"2025-11-05 14:48:33","C","Panturrilha no leg press","3","8","14","","","kg",
"2025-11-05 14:48:33","C","Panturrilha no leg press","4","8","14","","","kg",
"2025-11-10 15:04:56","A","Supino reto com halteres","1","20","16","","","kg",
"2025-11-10 15:04:56","A","Supino reto com halteres","2","20","12","","","kg",
"2025-11-10 15:04:56","A","Supino reto com halteres","3","20","11","","","kg",
"2025-11-10 15:04:56","A","Supino reto com halteres","4","20","10","","","kg",
"2025-11-10 15:04:56","A","Supino inclinado com halteres","1","14","8","","","kg",
"2025-11-10 15:04:56","A","Supino inclinado com halteres","2","14","8","","","kg",
"2025-11-10 15:04:56","A","Supino inclinado com halteres","3","14","8","","","kg",
"2025-11-10 15:04:56","A","Supino inclinado com halteres","4","14","8","","","kg",
"2025-11-10 15:04:56","A","Crucifixo na máquina","1","10","10","","","kg",
"2025-11-10 15:04:56","A","Crucifixo na máquina","2","10","9","","","kg",
"2025-11-10 15:04:56","A","Crucifixo na máquina","3","9","9","","","kg",
"2025-11-10 15:04:56","A","Crucifixo na máquina","4","9","8","","","kg",
"2025-11-10 15:04:56","A","Elevação frontal com halteres","1","7","12","","","kg",
"2025-11-10 15:04:56","A","Elevação frontal com halteres","2","7","11","","","kg",
"2025-11-10 15:04:56","A","Elevação frontal com halteres","3","7","10","","","kg",
"2025-11-10 15:04:56","A","Elevação frontal com halteres","4","7","10","","","kg",
"2025-11-10 15:04:56","A","Mergulho de tríceps assistido","1","0","6","","","kg",
"2025-11-10 15:04:56","A","Mergulho de tríceps assistido","2","0","5","","","kg",
"2025-11-10 15:04:56","A","Mergulho de tríceps assistido","3","0","4","","","kg",
"2025-11-10 15:04:56","A","Mergulho de tríceps assistido","4","0","4","","","kg",
"2025-11-10 15:04:56","A","Tríceps pulley na polia alta","1","6","12","","","kg",
"2025-11-10 15:04:56","A","Tríceps pulley na polia alta","2","6","11","","","kg",
"2025-11-10 15:04:56","A","Tríceps pulley na polia alta","3","6","9","","","kg",
"2025-11-10 15:04:56","A","Tríceps pulley na polia alta","4","6","9","","","kg",
"2025-11-11 14:47:32","B","Puxada aberta frontal","1","11","14","","","kg",
"2025-11-11 14:47:32","B","Puxada aberta frontal","2","11","14","","","kg",
"2025-11-11 14:47:32","B","Puxada aberta frontal","3","11","13","","","kg",
"2025-11-11 14:47:32","B","Puxada aberta frontal","4","11","11","","","kg",
"2025-11-11 14:47:32","B","Remada na polia sentado","1","11","11","","","kg",
"2025-11-11 14:47:32","B","Remada na polia sentado","2","11","10","","","kg",
"2025-11-11 14:47:32","B","Remada na polia sentado","3","11","10","","","kg",
"2025-11-11 14:47:32","B","Remada na polia sentado","4","11","9","","","kg",
"2025-11-11 14:47:32","B","Puxada pela frente neutra","1","10","12","","","kg",
"2025-11-11 14:47:32","B","Puxada pela frente neutra","2","10","10","","","kg",
"2025-11-11 14:47:32","B","Puxada pela frente neutra","3","10","10","","","kg",
"2025-11-11 14:47:32","B","Puxada pela frente neutra","4","10","9","","","kg",
"2025-11-11 14:47:32","B","Elevação lateral com halteres","1","7","15","","","kg",
"2025-11-11 14:47:32","B","Elevação lateral com halteres","2","7","14","","","kg",
"2025-11-11 14:47:32","B","Elevação lateral com halteres","3","7","13","","","kg",
